Title,Bedrooms,Bathrooms,Carports,Agent,Price_num,Installment_num,Land_sqm,Building_sqm,Area,City,Price_sqm,property_type,price_per_land_m2,price_segment,land_building_ratio,Price_sqm_M,query,lat,lon
"Rumah 2 Lantai Diciracas, Hanya 8 Menit Ke Lrt City Ciracas Dan Dekat sekolah & pendidikan",3,2,1,Deni,885000000.0,3000000,48,54,Ciracas,Jakarta Timur,16388888.89,Residential,18437500.0,500M–1B,0.89,16.38888889,"Ciracas, Jakarta Timur, Indonesia",-6.3296346,106.8766039
Rumah Mewah Termurah Cluster Dkt Aeon Mall Dan Ikea Jakarta Garden City,4,3,2,Lastry,1790000000.0,7000000,75,93,Jakarta Garden City,Jakarta Timur,19247311.83,Residential,23866667.0,1–2B,0.81,19.247311829999997,"Jakarta Garden City, Jakarta Timur, Indonesia",-6.1694223,106.9560987
Dijual Rumah Siap Huni Dekat Plaza Cibubur,2,1,1,Sudirman Rumah Idaman Keluarga,499000000.0,2000000,40,50,Pondok Ranggon,Jakarta Timur,9980000.0,Residential,12475000.0,< 500M,0.8,9.98,"Pondok Ranggon, Jakarta Timur, Indonesia",-6.3567077,106.905687
For Sale Brand New Dalam Cluster American Classic Cipayung Npl,3,3,2,Salbiah Kotak Property,1700000000.0,7000000,80,150,Cipayung,Jakarta Timur,11333333.33,Residential,21250000.0,1–2B,0.53,11.33333333,"Cipayung, Jakarta Timur, Indonesia",-6.3293992,106.9037389
Dijual Cepat Rumah Bagus Siap Huni di Rawamangun Bisa Nego,3,3,2,Lisa Anggraini,4950000000.0,20000000,235,300,Rawamangun,Jakarta Timur,16500000.0,Residential,21063830.0,2–5B,0.78,16.5,"Rawamangun, Jakarta Timur, Indonesia",-6.1948971,106.8828642
Rumah Asri Di Jl Cibubur 3 No 44 Shm Bagus,5,2,5,Hari Siaganeka,3900000000.0,16000000,575,350,Ciracas,Jakarta Timur,11142857.14,Residential,6782609.0,2–5B,1.64,11.14285714,"Ciracas, Jakarta Timur, Indonesia",-6.3296346,106.8766039
"Rumah Baru Di Depok , Beli Minggu Ini Dapat Diskon 30 Jt",2,1,1,Winda,295000000.0,1000000,50,30,Jatinegara,Jakarta Timur,9833333.333,Residential,5900000.0,< 500M,1.67,9.833333333,"Jatinegara, Jakarta Timur, Indonesia",-6.2149252,106.8703394
"Rumah minimalis 2 lantai 100 meter ke jalan raya condet, akses mobil harga terjangkau",2,1,1,Budi Gunawan,349000000.0,1000000,15,26,Condet,Jakarta Timur,13423076.92,Residential,23266667.0,< 500M,0.58,13.42307692,"Condet, Jakarta Timur, Indonesia",-6.2764268,106.8517227
WTS Rumah Furnished SHM - Sertifikat Hak Milik DI PULO GEBANG PERMAI,6,5,6,Caecilia Novianti,4500000000.0,19000000,482,275,Cakung,Jakarta Timur,16363636.36,Residential,9336100.0,2–5B,1.75,16.36363636,"Cakung, Jakarta Timur, Indonesia",-6.219081,106.9524791
"Dijual Rumah siap huni di Komplek Billy Moon, Pondok Kelapa, Duren Sawit, Jakarta Timur",5,5,5,Anita Muljadi,16000000000.0,67000000,1045,550,Pondok Kelapa,Jakarta Timur,29090909.09,Residential,15311005.0,10–50B,1.9,29.09090909,"Pondok Kelapa, Jakarta Timur, Indonesia",-6.2422972,106.9333134
Dijual Rumah Dalam Cluster Duren Sawit Jakarta Timur,4,3,2,Van Basten,2700000000.0,11000000,120,140,Duren Sawit,Jakarta Timur,19285714.29,Residential,22500000.0,2–5B,0.86,19.285714289999998,"Duren Sawit, Jakarta Timur, Indonesia",-6.2341378,106.9192472
Rumah Citra Gran 2lantai Pilihan Terbaik,3,3,1,Yati Wenas,2900000000.0,12000000,120,145,Citra Grand,Jakarta Timur,20000000.0,Residential,24166667.0,2–5B,0.83,20.0,"Citra Grand, Jakarta Timur, Indonesia",-6.2248852,106.8247329
Rumah 2 Lantai Di Cluster Lantana Jgc Jakarta Timur,4,3,1,Ernie,3700000000.0,15000000,198,250,Jakarta Garden City,Jakarta Timur,14800000.0,Residential,18686869.0,2–5B,0.79,14.8,"Jakarta Garden City, Jakarta Timur, Indonesia",-6.1694223,106.9560987
"Kramat Jati Jakarta Timur.rumah Dijual Rp 1,6 Miliar",6,2,5,Violla Property,1600000000.0,6000000,276,158,Kramat Jati,Jakarta Timur,10126582.28,Residential,5797101.0,1–2B,1.75,10.12658228,"Kramat Jati, Jakarta Timur, Indonesia",-6.2749122,106.8624912
"Bambu Apus,ciapayung.rumah Dijual Ro 1,6 Miliar",4,3,1,Violla Property,1600000000.0,6000000,181,170,Bambu Apus,Jakarta Timur,9411764.706,Residential,8839779.0,1–2B,1.06,9.411764706,"Bambu Apus, Jakarta Timur, Indonesia",-6.3137921,106.9001301
"Jual Rumah Hitung Tanah Di Lubang Buaya,jakarta Timur",6,7,4,Violla Property,2500000000.0,10000000,507,150,Lubang Buaya,Jakarta Timur,16666666.67,Residential,4930966.0,2–5B,3.38,16.66666667,"Lubang Buaya, Jakarta Timur, Indonesia",-6.2928737,106.9030865
Kalisari Jakarta Timur.rumah Dijual Rp 2 Miliar Nego,5,4,1,Violla Property,2000000000.0,8000000,114,200,Kalisari,Jakarta Timur,10000000.0,Residential,17543860.0,1–2B,0.57,10.0,"Kalisari, Jakarta Timur, Indonesia",-6.3360796,106.8529734
"Rumah 1 Lantai Di Cilangkap,jakarta Timur",3,2,1,Violla Property,950000000.0,4000000,116,90,Cilangkap,Jakarta Timur,10555555.56,Residential,8189655.0,500M–1B,1.29,10.55555556,"Cilangkap, Jakarta Timur, Indonesia",-6.3337625,106.9080579
"Rumah Di Jln.gorda,lubang Buaya Dijual Rp 1,5 Miliar",4,2,2,Violla Property,1500000000.0,6000000,144,70,Lubang Buaya,Jakarta Timur,21428571.43,Residential,10416667.0,1–2B,2.06,21.428571429999998,"Lubang Buaya, Jakarta Timur, Indonesia",-6.2928737,106.9030865
Rumah 2 Lantai Siap Huni Di Citra Gran Cibubur,3,2,1,Triplenine Property,1700000000.0,7000000,111,100,Citra Grand,Jakarta Timur,17000000.0,Residential,15315315.0,1–2B,1.11,17.0,"Citra Grand, Jakarta Timur, Indonesia",-6.2248852,106.8247329
Rumah Baru 2 Lantai dalam Cluster di Matraman Jakarta,3,2,2,Umi Sangadah,1400000000.0,5000000,54,80,Matraman,Jakarta Timur,17500000.0,Residential,25925926.0,1–2B,0.68,17.5,"Matraman, Jakarta Timur, Indonesia",-6.2125672,106.8597528
"Rumah Dekat Kavling Dki Cipayung,jakarta Timur",3,3,3,Violla Property,2500000000.0,10000000,380,300,Cipayung,Jakarta Timur,8333333.333,Residential,6578947.0,2–5B,1.27,8.333333332999999,"Cipayung, Jakarta Timur, Indonesia",-6.3293992,106.9037389
"Cibubur,jakarta Timur.rumah 2 Lantai Dijual 1,6 Miliar",4,2,2,Violla Property,1600000000.0,6000000,97,194,Cibubur,Jakarta Timur,8247422.68,Residential,16494845.0,1–2B,0.5,8.24742268,"Cibubur, Jakarta Timur, Indonesia",-6.3561085,106.883563
"Kramat Jati.rumah Dalam Komplek Dijual Rp 1,8 Miliar",4,4,3,Violla Property,2000000000.0,8000000,169,220,Kramat Jati,Jakarta Timur,9090909.091,Residential,11834320.0,1–2B,0.77,9.090909091,"Kramat Jati, Jakarta Timur, Indonesia",-6.2749122,106.8624912
"Rumah 2 Lantai 5 Menit Ke Pintu Tol Cibubur,jakarta Timur",5,4,2,Violla Property,2000000000.0,8000000,120,140,Cibubur,Jakarta Timur,14285714.29,Residential,16666667.0,1–2B,0.86,14.28571429,"Cibubur, Jakarta Timur, Indonesia",-6.3561085,106.883563
"Rumah 2 Lantai Bagus Semi Furnished SHM di Citra Gran Cibubur, Jakarta Timur",4,3,2,Fitri Kusuma Kusuma,5500000000.0,23000000,160,172,Citra Grand,Jakarta Timur,31976744.19,Residential,34375000.0,5–10B,0.93,31.97674419,"Citra Grand, Jakarta Timur, Indonesia",-6.2248852,106.8247329
"Kalisari Jakarta Timur,rumah Klaster Dijual Rp 950 Juta",3,2,1,Violla Property,950000000.0,4000000,57,60,Kalisari,Jakarta Timur,15833333.33,Residential,16666667.0,500M–1B,0.95,15.83333333,"Kalisari, Jakarta Timur, Indonesia",-6.3360796,106.8529734
Cibubur Jakarta Timur.rumah Klaster Dijual Rp 795 Juta,3,2,1,Violla Property,795000000.0,3000000,44,60,Cibubur,Jakarta Timur,13250000.0,Residential,18068182.0,500M–1B,0.73,13.25,"Cibubur, Jakarta Timur, Indonesia",-6.3561085,106.883563
"Rumah 2 Lantai Siap Huni di Citra Gran, Cibubur",3,3,1,Fitri Kusuma Kusuma,3000000000.0,12000000,170,159,Citra Grand,Jakarta Timur,18867924.53,Residential,17647059.0,2–5B,1.07,18.86792453,"Citra Grand, Jakarta Timur, Indonesia",-6.2248852,106.8247329
"Batu Ampar,condet,jakarta Timur.rumah Dijual Rp 1,3 Miliar",3,2,2,Violla Property,1300000000.0,5000000,88,70,Condet,Jakarta Timur,18571428.57,Residential,14772727.0,1–2B,1.26,18.571428570000002,"Condet, Jakarta Timur, Indonesia",-6.2764268,106.8517227
Rumah 2 Lantai Siap Huni Di Taman Laguna Cibubur,5,4,1,Triplenine Property,1700000000.0,7000000,128,150,Cibubur,Jakarta Timur,11333333.33,Residential,13281250.0,1–2B,0.85,11.33333333,"Cibubur, Jakarta Timur, Indonesia",-6.3561085,106.883563
"Turun Harga Dibawah Njop! Rumah Bisma, Bebas Banjir. Hadap Selatan . Sunter",5,5,2,Yuliana Gading Pro,18000000000.0,76000000,700,608,Sunter,Jakarta Utara,29605263.16,Residential,25714286.0,10–50B,1.15,29.60526316,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
"Sunter Agung 2 Lantai 8x18 Dekat Jis, Jual Murah, Terawat",3,2,2,Ari Gp,2550000000.0,10000000,144,250,Sunter,Jakarta Utara,10200000.0,Residential,17708333.0,2–5B,0.58,10.2,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
"Jual Rumah Mewah Taman Resort Mediterania, PIK",7,6,4,Shella Wijaya,45000000000.0,190000000,804,554,Pantai Indah Kapuk,Jakarta Utara,81227436.82,Residential,55970149.0,10–50B,1.45,81.22743682,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Dijual Rumah Danau Sunter 2lantai Siap Huni,4,2,2,Francesca (Sisca),2700000000.0,11000000,98,140,Sunter,Jakarta Utara,19285714.29,Residential,27551020.0,2–5B,0.7,19.285714289999998,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Investasi Terbaik Rumah Di Danau Sunter Area Komersil Lokasi Strategis !! Hub Sisca 081381125xxx,7,7,2,Francesca (Sisca),12500000000.0,52000000,566,380,Sunter,Jakarta Utara,32894736.84,Residential,22084806.0,10–50B,1.49,32.89473684,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Jual Cepat Rumah Siap Huni Di Cendana Golf Pik,4,3,1,Tomy,6400000000.0,27000000,144,200,Pantai Indah Kapuk,Jakarta Utara,32000000.0,Residential,44444444.0,5–10B,0.72,32.0,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Rumah Luas Siap Huni Di Kelapa Gading,3,2,3,Dewi,6000000000.0,25000000,360,320,Kelapa Gading,Jakarta Utara,18750000.0,Residential,16666667.0,5–10B,1.12,18.75,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
"Rumah Bagus Unfurnished Kelapa Gading, Jakarta Utara (DK0601S)",2,2,1,Dewi,1250000000.0,5000000,60,68,Kelapa Gading,Jakarta Utara,18382352.94,Residential,20833333.0,1–2B,0.88,18.38235294,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Rumah Cluster Camar 1 449 M2 3 Lantai Pik 1 Pantai Indah Kapuk,5,4,2,Hengky Lie,9400000000.0,39000000,449,489,Pantai Indah Kapuk,Jakarta Utara,19222903.89,Residential,20935412.0,5–10B,0.92,19.22290389,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
"Rumah Dijual Pluit Murni Ls Tanah 160 M2 2,5 Lantai. Siap Huni",4,2,1,Steve Leo,4750000000.0,20000000,160,300,Pluit,Jakarta Utara,15833333.33,Residential,29687500.0,2–5B,0.53,15.83333333,"Pluit, Jakarta Utara, Indonesia",-6.1097837,106.7856638
Rumah 4 Lantai Murah Di Sunter Jakarta Utara.,3,3,2,Ester Oey,4500000000.0,19000000,144,448,Sunter,Jakarta Utara,10044642.86,Residential,31250000.0,2–5B,0.32,10.04464286,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Rumah 2lantai D Sunter,3,1,1,Hendra Chandra,2500000000.0,10000000,96,132,Sunter,Jakarta Utara,18939393.94,Residential,26041667.0,2–5B,0.73,18.939393940000002,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Siap Huni Rumah Pik 2 Brandnew Full Furnished,3,2,2,Dewi Kie,2700000000.0,11000000,80,98,Pantai Indah Kapuk 2,Jakarta Utara,27551020.41,Residential,33750000.0,2–5B,0.82,27.55102041,"Pantai Indah Kapuk 2, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Jual Cepat Rumah Lama Ukuran 12x17 Cocok di Bangun Ulang di Sunter Paradise,3,2,1,Uke Dana,5100000000.0,21000000,204,190,Sunter,Jakarta Utara,26842105.26,Residential,25000000.0,5–10B,1.07,26.84210526,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
"Dijual Rumah Golf Island 6x15 Siap Ajb, Semi Furnished",3,2,1,Yoke Osmond,3200000000.0,13000000,90,128,Golf Island,Jakarta Utara,25000000.0,Residential,35555556.0,2–5B,0.7,25.0,"Golf Island, Jakarta Utara, Indonesia",-6.0868667,106.7485425
"Dijual Rumah Mewah Mediterania Pantai Indah Kapuk,jakarta Utara",4,4,1,Yolando Erick,33000000000.0,139000000,525,900,Pantai Indah Kapuk,Jakarta Utara,36666666.67,Residential,62857143.0,10–50B,0.58,36.666666670000005,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Sunter Agung Utara Minimalis Modern Kondisi Bangunan Bagus,4,3,1,Brigita Linda,2300000000.0,9000000,88,216,Sunter,Jakarta Utara,10648148.15,Residential,26136364.0,2–5B,0.41,10.64814815,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Golf Residence Kemayoran cluster disamping Lapangan Golf,3,3,1,Brigita Linda,5500000000.0,23000000,144,288,Sunter,Jakarta Utara,19097222.22,Residential,38194444.0,5–10B,0.5,19.09722222,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Rumah di Gading Indah Kelapa Gading 2 Lantai SHM Butuh Renovasi Timur,2,2,2,Sisca Hanna,2300000000.0,9000000,102,78,Kelapa Gading,Jakarta Utara,29487179.49,Residential,22549020.0,2–5B,1.31,29.48717949,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Murah Rumah Gading Surya Kelapa Gading,4,2,1,Sisca Hanna,1500000000.0,6000000,64,95,Kelapa Gading,Jakarta Utara,15789473.68,Residential,23437500.0,1–2B,0.67,15.78947368,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Rumah Janur Asri Kelapa Gading,5,3,2,Sisca Hanna,3270000000.0,13000000,102,210,Kelapa Gading,Jakarta Utara,15571428.57,Residential,32058824.0,2–5B,0.49,15.57142857,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Rumah Tua Taman Pegangsaan Indah Kelapa Gading,2,1,2,Sisca Hanna,1750000000.0,7000000,96,60,Kelapa Gading,Jakarta Utara,29166666.67,Residential,18229167.0,1–2B,1.6,29.16666667,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Cepat Rumah Taman Pegangsaan Indah Kelapa Gading,2,1,2,Sisca Hanna,1550000000.0,6000000,96,60,Kelapa Gading,Jakarta Utara,25833333.33,Residential,16145833.0,1–2B,1.6,25.83333333,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
"Dijual Rumah Semi Furnished Sudah Renovasi SHM - Sertifikat Hak Milik di Jl Pegangsaan Dua, Gading Arcadia, Kelapa Gading, Kelapa Gading",3,2,2,Sisca Hanna,1800000000.0,7000000,64,75,Kelapa Gading,Jakarta Utara,24000000.0,Residential,28125000.0,1–2B,0.85,24.0,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Murah Rumah Gading Arcadia Kelapa Gading,3,2,1,Sisca Hanna,1470000000.0,6000000,64,88,Kelapa Gading,Jakarta Utara,16704545.45,Residential,22968750.0,1–2B,0.73,16.704545449999998,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Rumah Gading Arcadia Kelapa Gading,2,2,2,Sisca Hanna,3800000000.0,16000000,160,200,Kelapa Gading,Jakarta Utara,19000000.0,Residential,23750000.0,2–5B,0.8,19.0,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
"Dijual Cepat Rumah di Kelapa Hibrida Kelapa Gading, Kelapa Gading Semi Furnished",4,2,2,Sisca Hanna,2250000000.0,9000000,102,102,Kelapa Gading,Jakarta Utara,22058823.53,Residential,22058824.0,2–5B,1.0,22.05882353,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Murah Rumah Kelapa Gading Gading Arcadia,2,2,1,Sisca Hanna,1470000000.0,6000000,64,88,Kelapa Gading,Jakarta Utara,16704545.45,Residential,22968750.0,1–2B,0.73,16.704545449999998,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Rumah Taman Pegangsaan Indah (TPI) Kelapa Gading,2,1,1,Sisca Hanna,1550000000.0,6000000,96,60,Kelapa Gading,Jakarta Utara,25833333.33,Residential,16145833.0,1–2B,1.6,25.83333333,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Murah Bu Rumah Kelapa Kopyor Kelapa Gading,4,3,2,Sisca Hanna,2500000000.0,10000000,102,176,Kelapa Gading,Jakarta Utara,14204545.45,Residential,24509804.0,2–5B,0.58,14.20454545,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Rumah Gading Arcadia Kelapa Gading,3,2,1,Sisca Hanna,1600000000.0,6000000,68,110,Kelapa Gading,Jakarta Utara,14545454.55,Residential,23529412.0,1–2B,0.62,14.54545455,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
"*Rumah Pantai Mutiara,* Luxurius House Minimalis Tropical",5,5,2,Handy Ho,39000000000.0,165000000,609,1200,Pantai Mutiara,Jakarta Utara,32500000.0,Residential,64039409.0,10–50B,0.51,32.5,"Pantai Mutiara, Jakarta Utara, Indonesia",-6.1011661,106.7952148
"PLUIT, LT. 1200 m2, hadap Jalan Raya, Cocok utk Usaha, Showroom, Cafe; Resto atau Rumah tinggal",4,4,2,Mardiana Mardiana,52000000000.0,220000000,1200,2000,Pluit,Jakarta Utara,26000000.0,Residential,43333333.0,> 50B,0.6,26.0,"Pluit, Jakarta Utara, Indonesia",-6.1097837,106.7856638
"Rumah Pik2,di Jual Rumah Pik2 Extension Uk 4,5x12,5 Kosongan",2,2,2,Leonardo,1300000000.0,5000000,56,67,Pantai Indah Kapuk,Jakarta Utara,19402985.07,Residential,23214286.0,1–2B,0.84,19.40298507,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
"Rumah Siap Huni 1,5lt 6x17 Harga 2,1m Klp Gdg",3,3,2,Irene Era Gading,2100000000.0,8000000,102,75,Kelapa Gading,Jakarta Utara,28000000.0,Residential,20588235.0,2–5B,1.36,28.0,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
"Rumah Mewah Siap Huni di Kayara PIK, Clasic Modern, Semi Furnish",5,5,4,Tata,46000000000.0,195000000,1084,1084,Pantai Indah Kapuk,Jakarta Utara,42435424.35,Residential,42435424.0,10–50B,1.0,42.43542435,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Rumah Hook 3lt Termurah Gading Pandawa,4,4,3,Agus Surya,4790000000.0,20000000,239,500,Kelapa Gading,Jakarta Utara,9580000.0,Residential,20041841.0,2–5B,0.48,9.58,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Cepat Rumah Siap Huni Di Kelapa Gading,4,4,2,Luky Gading Pro Sunter,7000000000.0,29000000,289,300,Kelapa Gading,Jakarta Utara,23333333.33,Residential,24221453.0,5–10B,0.96,23.33333333,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Rumah Baru Minimalis Modern Kelapa Gading,4,3,2,Luky Gading Pro Sunter,3200000000.0,13000000,102,180,Kelapa Gading,Jakarta Utara,17777777.78,Residential,31372549.0,2–5B,0.57,17.77777778,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Ana* Rumah Baru 3.25lt Luas 7x15m Hoek Jarang Ada Di Muara Karang - * Good-deal!!*,3,3,2,Ana*Property Jelambar,3700000000.0,15000000,105,238,Muara Karang,Jakarta Utara,15546218.49,Residential,35238095.0,2–5B,0.44,15.546218490000001,"Muara Karang, Jakarta Utara, Indonesia",-6.1166622,106.7786307
Rumah Usaha Akses Jalan Lebar Di Lagoa S7823,3,3,4,Riani Diani,4500000000.0,19000000,301,500,Koja,Jakarta Utara,9000000.0,Residential,14950166.0,2–5B,0.6,9.0,"Koja, Jakarta Utara, Indonesia",-6.12075,106.9073669
Rumah Bagus Shm Jalan 3 Mobil Di Kelapa Gading Jakarta Utara,5,3,2,Nita Chen,7500000000.0,31000000,187,200,Kelapa Gading,Jakarta Utara,37500000.0,Residential,40106952.0,5–10B,0.94,37.5,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Rumah Murah Milenial Pik2 8x12.5,3,3,2,Willy Hong,2850000000.0,12000000,100,135,Pantai Indah Kapuk 2,Jakarta Utara,21111111.11,Residential,28500000.0,2–5B,0.74,21.11111111,"Pantai Indah Kapuk 2, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Dijual Rumah Pinisi Pantai Indah Kapuk,5,5,6,Moren Momo,50000000000.0,211000000,770,1500,Pantai Indah Kapuk,Jakarta Utara,33333333.33,Residential,64935065.0,10–50B,0.51,33.333333329999995,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Rumah Dijual Njop Sunter Danau Indah Barat Sunter Jakarta Utara,6,4,4,Yen Varen,21000000000.0,89000000,953,795,Sunter,Jakarta Utara,26415094.34,Residential,22035677.0,10–50B,1.2,26.41509434,"Sunter, Jakarta Utara, Indonesia",-6.1495523,106.8895179
Rumah Luas Di Kelapa Gading,4,3,1,Dewi,4000000000.0,16000000,200,130,Kelapa Gading,Jakarta Utara,30769230.77,Residential,20000000.0,2–5B,1.54,30.76923077,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
"LANGKA!BRAND NEW RUMAH CANTIK MUARA KARANG 8x15 VIEW TAMAN,JALAN LEBAR",5,4,1,Pamela Berliana,5650000000.0,23000000,120,250,Muara Karang,Jakarta Utara,22600000.0,Residential,47083333.0,5–10B,0.48,22.6,"Muara Karang, Jakarta Utara, Indonesia",-6.1166622,106.7786307
Rumah murah di bwh NJOP klp gdg LT 414 hook tmr utr,5,4,2,To Ma,6300000000.0,26000000,414,600,Kelapa Gading,Jakarta Utara,10500000.0,Residential,15217391.0,5–10B,0.69,10.5,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Rumah Cantik Fully Furnished Komplek Mediterania Boulevard Pantai Indah Kapuk / Pik Jakarta,4,3,2,Corry Winfield,10500000000.0,44000000,252,455,Pantai Indah Kapuk,Jakarta Utara,23076923.08,Residential,41666667.0,10–50B,0.55,23.076923079999997,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
"Dibawah Njop. Rumah 2,5 Lantai Di Kelapa Sawit Raya, Kelapa Gading",4,4,2,Rangga Mediarto,2700000000.0,11000000,248,500,Kelapa Gading,Jakarta Utara,5400000.0,Residential,10887097.0,2–5B,0.5,5.4,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Dijual Rumah Minimalis Manyar Permai Pantai Indah Kapuk,5,4,2,Moren Momo,11000000000.0,46000000,200,430,Pantai Indah Kapuk,Jakarta Utara,25581395.35,Residential,55000000.0,10–50B,0.47,25.58139535,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Rumah Bagus Layar Mediterania Harga Bu Banget,6,4,2,Vera,9500000000.0,40000000,437,340,Pantai Indah Kapuk,Jakarta Utara,27941176.47,Residential,21739130.0,5–10B,1.29,27.94117647,"Pantai Indah Kapuk, Jakarta Utara, Indonesia",-6.1089154,106.7392466
Dijual Rumah Tua Hitung Tanah Kelapa Gading Murah Jalan Lebar,3,2,2,Irvandy Januar,1950000000.0,8000000,120,100,Kelapa Gading,Jakarta Utara,19500000.0,Residential,16250000.0,1–2B,1.2,19.5,"Kelapa Gading, Jakarta Utara, Indonesia",-6.1599379,106.9024826
Rumah Baru Muara Karang Blok Bagus Siap Huni Harga Murah,4,4,2,Ricky Bong,6380000000.0,27000000,140,250,Muara Karang,Jakarta Utara,25520000.0,Residential,45571429.0,5–10B,0.56,25.52,"Muara Karang, Jakarta Utara, Indonesia",-6.1166622,106.7786307
